Campaign,Project,Item,ItemId,Asset,AssetId,AssetStatus,DownloadUrl,Transcription,Tags
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-1,10032,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0001/full/pct:100/0/default.jpg,"Branch Rickey    Baseball File   Scouting Reports   1964  E-K
Box 54 Folder 7",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-2,10033,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0002/full/pct:100/0/default.jpg,"August 18, 1964
Buffalo, N. Y.
Jacksonville vs Buffalo

ESPINO, HECTOR

A big, strong, rugged 23 year old right hand hitting Mexican.  Arm ordinary, running speed below average.  As a first baseman, he is very sluggish.  With a runner on first, he will not cover over five feet of ground.  We will know more about him at the end of the season.

Jacksonville has until October 1st on payment of $25,000 if the player is kept on or after that date.  If retained at that time, the club has to pay an additional $35,000 if and when player is retained 90 days on a major league club.  Unless I have good reason to change my mind, I would not give $2500 for this player.

BRANCH RICKEY

August 19, 1964

I don't know who recommended this boy but if it was one of our regular scouts, he should be fired.  Can't run, can't throw and can't move.

B. R.

cc - Mr. Robert Howsam

[*Bob: - If & when it is decided not to exercise the options -- notice should be given as early as possible, & a diffrent deal might be encurged.  I suggest you talk with Houston in advance about Their interest.  He can't run & he cannot Throw _  
BR*]",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-3,10034,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0003/full/pct:100/0/default.jpg,"March 18, 1964
St. Petersburg, Fla.
St. Louis vs Detroit
""B"" Game

FAUL, BILL  (Detroit Pitcher)

Right hand pitcher.  Stocky built boy.  Not tall but looks like a two hundred pounder.  He can throw hard and he has a beautiful slow curve ball.  He throws it with full force and it really curves.  A very deceptive pitch.  He was usually wild, - unusually wild and usually wild inside.  He knocked down a number of batters in his six innings and plunked two solidly.  If this boy had control, I think he could pitch anywhere.

I am told that this boy is completely eccentric.  If he has any sense, he would stay in the majors.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-4,10035,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0004/full/pct:100/0/default.jpg,"March 17, 1964
Tampa, Florida
St. Louis vs Cincinnati

FANOK, HARRY

He still goes up to his ear with both hands on practically every pitch when supposedly holding runners on base.

Either consciously or sub-consciously or even unconsciously his arm is bothering him whether it should or not.  In the three innings against the Reds in Tampa on March 17, 1964, he didn't cut loose.

He simply cannot hold runners on first base.  A peg-leg could steal on him.  Harry has a good curve and a darn good change of pace pitch.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-5,10036,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0005/full/pct:100/0/default.jpg,"July 14, 1964
Salisbury, N. C.
Rock Hill vs Salisbury

PARLIER, WILLIAM  (Salisbury Outfielder)
20 years old, six footer, big boy.  Switch hitter with power on either side.  This boy should be scouted further.

BRANCH RICKEY",Rock Hill Cardinals; Salisbury Dodgers; Western Carolinas League
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-6,10037,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0006/full/pct:100/0/default.jpg,"March 16, 1964
Lakeland, Fla.
St. Louis vs Detroit

FISHER, FRED (FRITZ)

Left hander.  University of Michigan boy.  Pretty good fast ball, fair curve, and showed good control.  I would like to see more of this boy.  He might be a pretty good pitcher.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-7,10038,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0007/full/pct:100/0/default.jpg,"March 14, 1964
St. Petersburg, Fla.
St. Louis vs Mets

FISHER, JACK

Right hander, formerly of Baltimore and San Francisco.  Showed no control and no stuff but he did have a crazy balk move.  I don't believe Fisher is a good major league pitcher, - now or ever.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-8,10039,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0008/full/pct:100/0/default.jpg,"June 27, 1964
St. Louis, Mo.

FLOOD, Curt

Best hitting form of any man on the Cardinal club.  Hornsby would probably say that Flood's position in the batting box is a few inches too far forward.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-9,10040,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0009/full/pct:100/0/default.jpg,"March 16, 1964
Lakeland, Florida
St. Louis vs Detroit

FREEHAN, BILL

He is a fine looking ball player.  He can do everything, - run, throw, and catch and his form at the plate is A-1.       He is an unfinished catcher.  Seldom ""shifts"" and seldom body checks.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-10,10041,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0010/full/pct:100/0/default.jpg,"March 23, 1964
St. Petersburg, Fla.
St. Louis vs Houston

FOX, NELLIE

37 years old.  Can do everything pretty good.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-11,10042,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0011/full/pct:100/0/default.jpg,"April 4, 1964


I would keep Gagliana, Kolb, Maxvill, and Buchek, any one of whom could play the outfield if necessary.  I would send out Shannon, Clemens, or both before I would send out any one of the four above named.


BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-12,10043,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0012/full/pct:100/0/default.jpg,"St. Petersburg, Fla.
March 10, 1964
Intra-Squad Game

GAGLIANO, PHIL

Not a great arm, but a good arm.  Not a great runner, but a good runner.  Not a great hitter, maybe a good hitter.  25 Gaglianos' will finish in second division in 1964 and in my judgment in 1965.  Later?  May be!

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-13,10044,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0013/full/pct:100/0/default.jpg,"August 18, 1964
Buffalo, N. Y.
Jacksonville vs Buffalo

GAGLIANO, PHIL

This boy is a fine gentleman, - a pretty good ball player - hitting, running, and throwing.  I would ask waivers on him immediately and if claimed would withdraw.  Then be ready for the market.  If the price is right, let him go.  If unable to make a deal prior to the December draft meeting, we should consider letting the player go to draft, particularly so if our reserve list is very tight.

BRANCH RICKEY


August 19, 1964

I doubt if he understands that he is a shallow outfielder when he plays shortstop.  He has no remote concept how to hold a runner on second base.  He is not what you would call a power hitter in any respect, although he will give you the occasional long ball.  I don't think the Cardinal club should count on him at all for 1965.  I would not take him to the spring training camp.  We have got to have better stuff than Gagliano to win a pennant.

B. R.

cc - Mr. Robert Howsam",Jacksonville Suns; Buffalo Bisons; International League; AAA
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-14,10045,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0014/full/pct:100/0/default.jpg,"September 14 and 15, 1964
Rochester, N. Y.
Rochester vs Jacksonville

GAGLIANO, PHIL

Very positively cannot make the play in the hole when he plays shortstop.  He does not have that kind of an arm.  I think he can run good average.  He is versatile - can play really any position.  May be a major league prospect.  His greatest asset is his probable future ability at the plate.  He might come to be a major league percentage batsman with medium power.  I would not be worried about his loss to some other club.  He is claimed on waivers, a possible deal should be explored.  We should not hold him cheaply.  He is a better man on the Cardinal club in 1965 than James or Warwick or Maxvill or even Buchek.  He does not have the potential that Buchek has.  Buchek has a better arm, - much better, and more power at the plate.  I think Phil will outhit Buchek percentagewise in the major league.

This player should be discussed at our annual meeting on Thursday, October 1st.

BRANCH RICKEY

cc - Mr. Robert L. Howsam",Phil Gagliano; Rochester Red Wings; Rochester Red Wings; Jacksonville Suns; International League; Jacksonville Suns; International League
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-15,10046,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0015/full/pct:100/0/default.jpg,"March 4, 1964
St. Petersburg, Fla.
Mets Inter-Squad Game

GARDNER, RICHARD (Mets Pitcher)

Left hand pitcher.  Loose as a goose.  Looked like he had a good curve ball.  Not as fast as Dillon.

BRANCH RICKEY",Steve Dillon; New York Mets
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-16,10047,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0016/full/pct:100/0/default.jpg,"October 9, 1964
West Palm Beach, Fla.
St. Louis vs Milwaukee

GARRETT, CHARLES  (Milwaukee Second Baseman)

In the first inning, he made a very good play.  He can cover the ground.  If he can hit, he is a pretty good boy.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-17,10048,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0017/full/pct:100/0/default.jpg,"March 14, 1964
St. Petersburg, Fla.
St. Louis vs Mets

GIBSON, BOB

A very real pitcher.  When trying out young players, it is a great idea if management, and scouts and coaches would keep in mind Bob Gibson as a model for comparison and rate the prospect's stuff accordingly.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-18,10049,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0018/full/pct:100/0/default.jpg,"March 30 and March 31, 1964
St. Pete and Sarasota, Fla.
St. Louis vs Chicago White Sox

GIBSON, BOB

Has often impressed me as being subject to panic when he is in the ""tight"", particularly in his fielding.  With a man on second in fielding the sacrifice bunt, he is likely not to get the ball at all.  He will look at third and fumble the ball or hardly touch it or if the ball is hit back to him in a tight score game with two outs and a runner on third, he is prone to throw the ball into the right field stands.  And with a double play in order, his haste to get a runner at second base makes him very erratic.

I don't believe that Gibson pitches his very best all the time.

BRANCH RICKEY

He is a great pitcher.

B.R.",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-19,10050,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0019/full/pct:100/0/default.jpg,"June 29 and 30, 1964
Salt Lake City, Utah
Salt Lake vs Denver

GOLDY, Purn  (Denver Outfielder)

Tall, well built right hand hitting outfielder.  A striker-outer at the plate.

BRANCH RICKEY

cc - Mr. Bing Devine",Purnal Goldy; Pacific Coast League; Denver Bears
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-20,10051,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0020/full/pct:100/0/default.jpg,"March 4, 1964
St. Petersburg, Fla.
Mets Inter-Squad Game

GONDER, JESSE  (Mets Catcher)

Left hand hitter.  Stands far back of the plate.  Good batting form.  Has power.  Average runner.  Arm good enough.  Gives the impression of 'not giving a damn'.  He drops a lot of balls and he didn't go after them when he missed them.

BRANCH RICKEY",New York Mets
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-21,10052,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0021/full/pct:100/0/default.jpg,"July 18, 1964
Sarasota, Fla.
Sarasota Rookie League

GORDON, Mike

A 20 year old right hand hitting catcher.  This boy can throw.  His batting box position is good.  One time he will swing with abandon, then he comes with a half-hearted wave of the bat.  Seems to be fooled early and often.  His hitting could improve with experience.  I would look at him further.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-22,10053,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0022/full/pct:100/0/default.jpg,"July 15, 1964
Rock Hill, S. C.
Rock Hill vs Shelby

GRAY, Charles

A 6'3"", 200 pound Negro left hander, 25 years old.  He did not show me great stuff, although he beat Shelby 4 to 1 last night.  His control was so so.  He would have to get a good knuckle ball or some additional usable third pitch for me to consider him a major league possibility.

BRANCH RICKEY",Rock Hill Cardinals; Western Carolinas League; Charles Leslie Gray; Shelby Yankees
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-23,10054,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0023/full/pct:100/0/default.jpg,"March 21, 1964
St. Petersburgh, Fla.
St. Louis vs Kansas City

GREEN, DICK
23 years old.  Small fellow.  He can run and he can field.  I don't believe he is a power hitter and I don't believe he is a good hitter.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-24,10055,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0024/full/pct:100/0/default.jpg,"March 23, 1964
St. Petersburg, Fla.
St. Louis vs Houston

GROTE, GERRY

He has a great arm and impressed me as a good receiver.  He is a first year player 21 years old.  He might become a player of considerable interest as a major leaguer.

BRANCH RICKEY

(LATER)

Has a great arm, but terribly inaccurate.",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-25,10056,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0025/full/pct:100/0/default.jpg,"April 6, 1964
Homestead, Fla.

GUTHRIE, DAVE

Right hander, 6'1"" tall, 195 pounds, fast ball very ordinary, not great at all, but seemed to have very good control of it.

He has a slider.  The effect is a fairly fast curve ball breaking about three to four inches but it really does slide.  It is a usable pitch for this chap.

The strength of this pitcher lies in his curve ball when controlled.  It is a sweet pitch.  It is a Koufax pitch, a Broglio pitch, a Shantz pitch.  Guthrie has it.  However, I say very positively that he doesn't have usable control of this exceptionally good pitch.  If he had so-called perfect control of this curve ball, he could go all the way.  Without control of this curve ball, I doubt if he could ever go major league.  His job is to acquire control of the curve.  If he does, I think he might pitch anywhere, - right away.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-26,10057,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0026/full/pct:100/0/default.jpg,"March 4, 1964
St. Petersburg, Fla.
Mets Inter-Squad Game 

HAAS, WILLIAM (Mets First Baseman)

Tall, left hand hitter.  Good form at the plate.  Quiet bat, normal stride.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-27,10058,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0027/full/pct:100/0/default.jpg,"St. Petersburg, Fla.
March 10, 1964
Intra-Squad Game

HAGEN, DONALD

A right hander, average size, free movement, and looks like he has pretty good stuff.  He has the worst follow through in pitching form of any man I have seen in years.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-28,10059,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0028/full/pct:100/0/default.jpg,"March 18, 1964
St. Petersburgh, Fla.
St. Louis vs Detroit
""B"" Game

HAGEN, DONALD
Instruction and practice has obviously 
improved this player's follow through.  He still 
falls away toward first base but he is not as 
bad as he was.  He still comes up to his ear 
with both hands starting his pitching movement, - 
with a runner on first.  He has pretty good 
stuff and he is very aggressive.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-29,10060,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0029/full/pct:100/0/default.jpg,"July 11, 1964
Raleigh, N. C.
Raleigh vs Burlington

HAGEN, DONALD

A 5'9"", 155 pound right hand pitcher.  Pretty good fast ball and a pretty good curve.  He has a fine velocity curve ball, - a 3/4 downer.  Almost never over the plate.  It is his best pitch.  He has good speed, and a corking good pitcher in the Carolina League.

Every pitching delivery ends up falling toward first base.

I don't believe he should be protected from the draft by the Cardinal club regardless of his statistical record at Raleigh.  Let him go to the draft at Jacksonville.

BRANCH RICKEY",Donald Hagen
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-30,10061,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0030/full/pct:100/0/default.jpg,"July 11, 1964
Raleigh, N. C.
Raleigh vs Burlington

HARRIS, Jim

As good a defensive man, probably, as there is in our organization.  As fast as Maxvill but more power at the plate.  Can't hit more than .200 against good right hand[ed] pitchers even in Class D.  He says it hurts his arm to hit left handed against right hand pitching.  Which arm?  You can have him.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-31,10062,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0031/full/pct:100/0/default.jpg,"July 13, 1964
Winston-Salem, N. C.
Raleigh vs Winston-Salem

HARRIS, Jim

Probably the quickest major league prospect on the club.  However, his future is minor league.  It hurts his arm to bat left handed against right hand pitching.  Which arm? A major leaguer but POOH with him.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-32,10063,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0032/full/pct:100/0/default.jpg,"PEARSON

This big, right hander is an emotional cuss.  An umpires decision or a wild pitch or what not, - anything and everything upsets him.  He shows some sort of physical reaction on almost every called-ball pitch.

His job is to get control of his mind.

Never stops in his delivery with a runner on first base, - balks all the time.

23 years of age, but shows less poise than a rookie.

I believe the size of Pearson's hat is 6-1/4.

I doubt if there is anything the staff can do to help this boy in this camp.  Some kind of a psychiatrist might help.  I doubt it.

HARRIS

Harris is not ready at all for a game.  Don't play him for a couple of weeks.

DAVIS

I don't like him as a batter.  He gives every evidence of a guess hitter.  He takes perfect strikes and then is a goose for the wild pitch.  As a Cardinal prospect within any reasonable future time, you can have him.

COSMAN

No control of his curve ball.  With men on base he [is] has a quick throw.  Starts his arm first.  However his delivery is terribly slow.  Anybody can steal on him.  He must [deivid] divide his weight.  Cannot field position.

I doubt very much that his early coming to the Cardinals can be helped very much in this camp.",Pearson; Harris; Cosman; Davis
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-33,10064,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0033/full/pct:100/0/default.jpg,"July 10, 1964
Durham, N. C.
Raleigh vs Durham

HARTLESS, Leon

Big left hand hitting outfielder with Durham.  Has power.  Looks like a good outfielder.  Impressed me very much as a good looking ball player.  Saw him in only one game.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-34,10065,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0034/full/pct:100/0/default.jpg,"August 18, 1964
Buffalo, N. Y.
Jacksonville vs Buffalo

HERNENDEZ, EVELIO

Right hand pitcher.  A 'dart thrower', Clyde King calls him.  He is just that.  He doesn't belong on the Jacksonville club in 1965.

BRANCH RICKEY

cc - Mr. Robert Howsam",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-35,10066,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0035/full/pct:100/0/default.jpg,"September 15, 1964
Rochester, N. Y.
Rochester vs Jacksonville

HERNANDEZ, Hoevelio

I have seen him three times, - altogether five innings.  He looked unimpressive in all directions.  I do not have any positive opinion about his future.  He should be discussed at our coming annual meeting.

BRANCH RICKEY

cc - Mr. Robert L. Howsam",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-36,10067,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0036/full/pct:100/0/default.jpg,"March 4, 1964
St. Petersburg, Fla.
Mets Inter-Squad Game

HICKMAN, JAMES  (Mets Outfielder)

Right hand hitter with power.  Looks at the ball after he hits it and finally decides to run.  Then loafs.

BRANCH RICKEY ",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-37,10068,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0037/full/pct:100/0/default.jpg,"August 18, 1964
Buffalo, N. Y.
Jacksonville vs Buffalo

HINSLEY,

Young right hand pitcher with Buffalo.  He has a whale of a lot of speed.

BRANCH RICKEY

cc - Mr. Robert Howsam",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-38,10069,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0038/full/pct:100/0/default.jpg,"August 19, 1964
Buffalo, N. Y.
Jacksonville vs Buffalo

HINSLEY  (Buffalo Pitcher)

Has high class speed.  A very young right hander.  A fine prospect.  Drafted by the Mets from Pittsburgh.

BRANCH RICKEY

cc - Mr. Robert Howsam",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-39,10070,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0039/full/pct:100/0/default.jpg,"September 14, 1964
Rochester, N. Y.
Rochester vs Jacksonville

HOBBIE, GLEN

I wish we could make a deal somewhere or other than would give us more than the waiver price.  If claimed, we should undertake to make a deal with the claiming club at some figure exceeding the waiver price and this should be done before October 15th.  In my book, he is not a major leaguer and he should be disposed of for cash if indeed we cannot get some player for him.  If New York is interested, a deal should be made.

BRANCH RICKEY

cc - Mr. Robert L. Howsam",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-40,10071,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0040/full/pct:100/0/default.jpg,"June 29 and 30, 1964
Salt Lake City, Utah
Salt Lake vs Denver

HOLDENER, Lou  (Salt Lake Catcher)

A big fellow.  No arm, no run, no hit.  A handicap to Salt Lake City.

BRANCH RICKEY

cc - Mr. Bing Devine",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-41,10072,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0041/full/pct:100/0/default.jpg,"Sarasota, Fla.
July 18, 1964
Sarasota Rookie League

HOUSE, Dick

I don't think he can hit a lick and even if he does get the ball and bat together, neither would go very far.  He does not have a great arm.  I can't imagine him ever catching a major league game.

BRANCH RICKEY

An 18 year old right hand hitting catcher.",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-42,10073,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0042/full/pct:100/0/default.jpg,"St. Petersburg, Fla.
March 10, 1964
Intra-Squad Game

HUGHES, RICHARD     R. H. Pitcher

He has a good fast ball and a darn good curve and he has changes of speed and is not afraid to use it.  He impressed me very favorably in his first workout.  His delivery carries him completely toward first base.  He could hardly field any ball hit to his right, - or back through the box.  I think this fellow has good stuff.  He has the bad fault of raising both hands to his ear before he pitches, - when holding men on.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-43,10074,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0043/full/pct:100/0/default.jpg,"March 17, 1964
Tampa, Fla
St. Louis vs Cincinnati

HUGHES, RICHARD

He goes up to his chin with both hands when holding runners on base.

He lets the catcher do all his pitching.  Hughes does not have Walter Johnson's fast ball but he does have a pretty good curve and a corking change-up.  If Hughes has good enough control and knows his hitters and has some pitching sense, I think he could be an acceptable major league pitcher.  The first of these time will tell, and the second he certainly can get, - the third I do not know about.  But, if he lets Ricketts do his pitching, I would say he has very little sense.

In his three innings against Cincinnati in Tampa on March 17, 1964, he had no control.  He was one and nothing, two and nothing, three and one, three and two all the way, all the time, - except when some Cincinnati rookie would hit at bad pitches.

BRANCH RICKEY",
Branch Rickey: Changing the Game,Scouting reports,"Branch Rickey Papers: Baseball File, 1906-1971; Scouting reports; 1964; E-K",mss37820028,mss37820028-44,10075,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss37820:mss37820-054:07:0044/full/pct:100/0/default.jpg,"April 1, 1964
St. Petersburg, Fla.

HUGHES, RICHARD

I think this fellow should be sent out on option.  I don't think he can help us.  And this brings me to remark that if Washburn and Fanok are disabled, our pitching staff is not deep.  Humphreys at this writing is a ""keeper"".

BRANCH RICKEY",Harry Fanok; Ray Washburn; Bob Humphreys
